date,open,high,low,close,volume
2018-12-31,100.0,100.0,100.0,100.0,0
2019-01-02,107.20999908447266,107.20999908447266,107.20999908447266,107.20999908447266,0
2019-01-03,103.69999694824219,103.69999694824219,103.69999694824219,103.69999694824219,0
2019-01-04,104.4800033569336,104.4800033569336,104.4800033569336,104.4800033569336,0
2019-01-07,107.93000030517578,107.93000030517578,107.93000030517578,107.93000030517578,0
2019-01-08,108.27999877929688,108.27999877929688,108.27999877929688,108.27999877929688,0
2019-01-09,108.91999816894531,108.91999816894531,108.91999816894531,108.91999816894531,0
2019-01-10,97.5,97.5,97.5,97.5,0
2019-01-11,97.44999694824219,97.44999694824219,97.44999694824219,97.44999694824219,0
2019-01-14,98.12000274658203,98.12000274658203,98.12000274658203,98.12000274658203,0
2019-01-15,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,0
2019-01-16,96.63999938964844,96.63999938964844,96.63999938964844,96.63999938964844,0
2019-01-17,97.27999877929688,97.27999877929688,97.27999877929688,97.27999877929688,0
2019-01-18,96.2300033569336,96.2300033569336,96.2300033569336,96.2300033569336,0
2019-01-22,95.26000213623047,95.26000213623047,95.26000213623047,95.26000213623047,0
2019-01-23,94.66999816894531,94.66999816894531,94.66999816894531,94.66999816894531,0
2019-01-24,95.02999877929688,95.02999877929688,95.02999877929688,95.02999877929688,0
2019-01-25,94.87000274658203,94.87000274658203,94.87000274658203,94.87000274658203,0
2019-01-28,89.56999969482422,89.56999969482422,89.56999969482422,89.56999969482422,0
2019-01-29,88.8499984741211,88.8499984741211,88.8499984741211,88.8499984741211,0
2019-01-30,91.11000061035156,91.11000061035156,91.11000061035156,91.11000061035156,0
2019-01-31,89.58999633789062,89.58999633789062,89.58999633789062,89.58999633789062,0
2019-02-01,90.30000305175781,90.30000305175781,90.30000305175781,90.30000305175781,0
2019-02-04,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2019-02-05,89.54000091552734,89.54000091552734,89.54000091552734,89.54000091552734,0
2019-02-06,87.87999725341797,87.87999725341797,87.87999725341797,87.87999725341797,0
2019-02-07,87.7300033569336,87.7300033569336,87.7300033569336,87.7300033569336,0
2019-02-08,95.66000366210938,95.66000366210938,95.66000366210938,95.66000366210938,0
2019-02-11,95.12999725341797,95.12999725341797,95.12999725341797,95.12999725341797,0
2019-02-12,95.6500015258789,95.6500015258789,95.6500015258789,95.6500015258789,0
2019-02-14,94.29000091552734,94.29000091552734,94.29000091552734,94.29000091552734,0
2019-02-15,94.69000244140625,94.69000244140625,94.69000244140625,94.69000244140625,0
2019-02-19,104.69999694824219,104.69999694824219,104.69999694824219,104.69999694824219,0
2019-02-20,106.91999816894531,106.91999816894531,106.91999816894531,106.91999816894531,0
2019-02-21,104.80000305175781,104.80000305175781,104.80000305175781,104.80000305175781,0
2019-02-22,106.33000183105469,106.33000183105469,106.33000183105469,106.33000183105469,0
2019-02-25,103.05000305175781,103.05000305175781,103.05000305175781,103.05000305175781,0
2019-02-26,102.12000274658203,102.12000274658203,102.12000274658203,102.12000274658203,0
2019-02-27,101.5999984741211,101.5999984741211,101.5999984741211,101.5999984741211,0
2019-02-28,101.77999877929688,101.77999877929688,101.77999877929688,101.77999877929688,0
2019-03-01,102.16999816894531,102.16999816894531,102.16999816894531,102.16999816894531,0
2019-03-04,98.63999938964844,98.63999938964844,98.63999938964844,98.63999938964844,0
2019-03-05,103.55000305175781,103.55000305175781,103.55000305175781,103.55000305175781,0
2019-03-06,103.9000015258789,103.9000015258789,103.9000015258789,103.9000015258789,0
2019-03-07,104.19000244140625,104.19000244140625,104.19000244140625,104.19000244140625,0
2019-03-08,103.36000061035156,103.36000061035156,103.36000061035156,103.36000061035156,0
2019-03-11,103.91999816894531,103.91999816894531,103.91999816894531,103.91999816894531,0
2019-03-12,104.68000030517578,104.68000030517578,104.68000030517578,104.68000030517578,0
2019-03-13,104.63999938964844,104.63999938964844,104.63999938964844,104.63999938964844,0
2019-03-14,105.19000244140625,105.19000244140625,105.19000244140625,105.19000244140625,0
2019-03-15,106.76000213623047,106.76000213623047,106.76000213623047,106.76000213623047,0
2019-03-18,108.62000274658203,108.62000274658203,108.62000274658203,108.62000274658203,0
2019-03-19,109.56999969482422,109.56999969482422,109.56999969482422,109.56999969482422,0
2019-03-20,108.7300033569336,109.58000183105469,108.58999633789062,109.44000244140625,0
2019-03-21,110.04000091552734,110.3499984741211,106.98999786376953,108.08000183105469,0
2019-03-22,108.08000183105469,109.29000091552734,107.80000305175781,108.44999694824219,0
2019-03-25,108.66000366210938,108.95999908447266,105.7300033569336,106.30999755859375,0
2019-03-26,106.93000030517578,107.11000061035156,105.69999694824219,106.70999908447266,0
2019-03-27,107.33999633789062,110.79000091552734,107.13999938964844,110.44999694824219,0
2019-03-28,111.12000274658203,111.16999816894531,110.1500015258789,110.55999755859375,0
2019-03-29,110.48999786376953,111.44999694824219,109.58999633789062,111.05000305175781,0
2019-04-01,111.80999755859375,113.27999877929688,111.5,112.9800033569336,0
2019-04-02,113.05999755859375,129.05999755859375,113.05000305175781,128.6699981689453,0
2019-04-03,128.8800048828125,143.7899932861328,128.66000366210938,143.7899932861328,0
2019-04-04,143.85000610351562,144.32000732421875,129.6300048828125,130.69000244140625,0
2019-04-05,132.19000244140625,137.4499969482422,131.67999267578125,136.35000610351562,0
2019-04-08,140.41000366210938,144.42999267578125,138.47999572753906,141.88999938964844,0
2019-04-09,141.89999389648438,142.75,138.58999633789062,140.35000610351562,0
2019-04-10,140.39999389648438,144.83999633789062,139.35000610351562,142.25,0
2019-04-11,141.82000732421875,142.6300048828125,131.32000732421875,133.19000244140625,0
2019-04-12,133.16000366210938,134.64999389648438,130.0800018310547,133.1199951171875,0
2019-04-15,134.8699951171875,137.24000549316406,131.82000732421875,132.3699951171875,0
2019-04-16,132.6300048828125,136.8300018310547,132.42999267578125,136.36000061035156,0
2019-04-17,136.77999877929688,138.07000732421875,135.97000122070312,137.3300018310547,0
2019-04-18,137.5,139.88999938964844,136.92999267578125,139.8699951171875,0
2019-04-22,136.52999877929688,139.8000030517578,136.42999267578125,139.22000122070312,0
2019-04-23,139.38999938964844,143.3699951171875,138.8800048828125,142.13999938964844,0
2019-04-24,142.14999389648438,142.25999450683594,134.66000366210938,136.4499969482422,0
2019-04-25,136.16000366210938,138.3000030517578,135.57000732421875,138.0800018310547,0
2019-04-26,137.86000061035156,137.86000061035156,128.83999633789062,130.80999755859375,0
2019-04-29,131.27000427246094,132.47000122070312,129.08999633789062,129.69000244140625,0
2019-04-30,129.72000122070312,133.6999969482422,129.1199951171875,133.11000061035156,0
2019-05-01,133.3300018310547,135.35000610351562,133.32000732421875,134.36000061035156,0
2019-05-02,134.1300048828125,136.8800048828125,134.02999877929688,136.55999755859375,0
2019-05-03,136.63999938964844,144.27000427246094,136.0500030517578,142.61000061035156,0
2019-05-06,141.27000427246094,142.44000244140625,137.41000366210938,141.49000549316406,0
2019-05-07,141.27999877929688,145.72999572753906,140.94000244140625,143.24000549316406,0
2019-05-08,143.38999938964844,144.5,140.0,143.39999389648438,0
2019-05-09,143.2899932861328,145.9600067138672,143.25999450683594,144.69000244140625,0
2019-05-10,144.9600067138672,150.88999938964844,144.9600067138672,148.5399932861328,0
2019-05-13,164.9499969482422,180.3699951171875,161.02000427246094,179.1300048828125,0
2019-05-14,181.14999389648438,190.77000427246094,175.85000610351562,180.39999389648438,0
2019-05-15,180.9600067138672,196.5800018310547,180.9600067138672,195.16000366210938,0
2019-05-16,195.05999755859375,205.32000732421875,189.02999877929688,189.0500030517578,0
2019-05-17,193.22000122070312,194.97000122070312,171.47999572753906,174.1999969482422,0
2019-05-20,195.66000366210938,199.85000610351562,185.05999755859375,193.24000549316406,0
2019-05-21,194.13999938964844,196.1699981689453,189.25,196.10000610351562,0
2019-05-22,194.8000030517578,195.27000427246094,189.00999450683594,189.61000061035156,0
2019-05-23,188.89999389648438,189.0399932861328,181.1199951171875,189.02000427246094,0
2019-05-24,188.89999389648438,196.8300018310547,188.27000427246094,195.9499969482422,0
2019-05-28,210.97999572753906,214.0500030517578,209.00999450683594,212.30999755859375,0
2019-05-29,212.16000366210938,214.9600067138672,205.7100067138672,212.86000061035156,0
2019-05-30,213.41000366210938,222.41000366210938,208.3300018310547,208.50999450683594,0
2019-05-31,201.30999755859375,208.92999267578125,199.36000061035156,208.92999267578125,0
2019-06-03,213.2899932861328,214.67999267578125,206.52000427246094,210.5800018310547,0
2019-06-04,209.25,209.32000732421875,187.74000549316406,189.6199951171875,0
2019-06-05,188.82000732421875,194.47000122070312,186.05999755859375,190.91000366210938,0
2019-06-06,190.6999969482422,195.19000244140625,186.52000427246094,190.6300048828125,0
2019-06-07,191.5399932861328,201.2100067138672,191.32000732421875,196.47999572753906,0
2019-06-10,189.14999389648438,197.07000732421875,185.55999755859375,195.19000244140625,0
2019-06-11,195.0800018310547,197.72000122070312,191.32000732421875,196.0,0
2019-06-12,196.22000122070312,202.49000549316406,194.25,200.17999267578125,0
2019-06-13,200.83999633789062,204.3000030517578,200.47999572753906,203.82000732421875,0
2019-06-14,204.44000244140625,205.80999755859375,201.13999938964844,205.80999755859375,0
2019-06-17,217.1699981689453,224.3000030517578,216.8699951171875,222.82000732421875,0
2019-06-18,222.9199981689453,225.2100067138672,215.9499969482422,218.6300048828125,0
2019-06-19,218.14999389648438,220.61000061035156,215.97000122070312,219.9499969482422,0
2019-06-20,219.82000732421875,225.7899932861328,219.77999877929688,225.7899932861328,0
2019-06-21,225.8699951171875,234.44000244140625,224.47999572753906,234.33999633789062,0
2019-06-24,259.1400146484375,260.2699890136719,246.6699981689453,251.6199951171875,0
2019-06-25,252.35000610351562,262.1000061035156,252.35000610351562,259.3900146484375,0
2019-06-26,260.3599853515625,300.82000732421875,260.3599853515625,282.29998779296875,0
2019-06-27,274.1099853515625,290.6199951171875,234.0399932861328,238.77999877929688,0
2019-06-28,239.27999877929688,269.6499938964844,239.27999877929688,267.5299987792969,0
2019-07-01,253.88999938964844,253.88999938964844,228.17999267578125,237.13999938964844,0
2019-07-02,236.91000366210938,242.6999969482422,221.17999267578125,239.38999938964844,0
2019-07-03,238.6300048828125,254.19000244140625,238.39999389648438,250.86000061035156,0
2019-07-05,255.10000610351562,255.57000732421875,240.5800018310547,244.27000427246094,0
2019-07-08,254.13999938964844,265.30999755859375,251.9600067138672,264.8599853515625,0
2019-07-09,264.92999267578125,274.3399963378906,264.6199951171875,266.5400085449219,0
2019-07-10,269.0299987792969,277.3399963378906,250.69000244140625,251.61000061035156,0
2019-07-11,250.85000610351562,258.2699890136719,235.41000366210938,236.0399932861328,0
2019-07-12,237.44000244140625,250.16000366210938,235.94000244140625,250.16000366210938,0
2019-07-15,222.6199951171875,226.1999969482422,207.5500030517578,224.3699951171875,0
2019-07-16,224.80999755859375,228.16000366210938,198.6999969482422,198.82000732421875,0
2019-07-17,200.47999572753906,208.67999267578125,190.77000427246094,203.91000366210938,0
2019-07-18,207.6999969482422,221.77000427246094,197.75999450683594,221.00999450683594,0
2019-07-19,221.1300048828125,223.4499969482422,213.11000061035156,219.30999755859375,0
2019-07-22,222.05999755859375,223.58999633789062,212.94000244140625,216.88999938964844,0
2019-07-23,217.32000732421875,217.47999572753906,208.2899932861328,213.17999267578125,0
2019-07-24,213.05999755859375,213.05999755859375,202.1999969482422,205.97999572753906,0
2019-07-25,206.0399932861328,214.4600067138672,205.9199981689453,209.22999572753906,0
2019-07-26,209.05999755859375,210.50999450683594,205.5800018310547,209.4600067138672,0
2019-07-29,201.4199981689453,204.80999755859375,195.8000030517578,201.9499969482422,0
2019-07-30,202.08999633789062,205.1699981689453,199.47000122070312,202.67999267578125,0
2019-07-31,202.58999633789062,211.8000030517578,202.57000732421875,210.85000610351562,0
2019-08-01,211.05999755859375,217.07000732421875,208.44000244140625,216.89999389648438,0
2019-08-02,216.35000610351562,220.5,215.74000549316406,215.80999755859375,0
2019-08-05,223.94000244140625,241.3800048828125,223.77999877929688,238.3000030517578,0
2019-08-06,238.60000610351562,246.88999938964844,234.6300048828125,234.80999755859375,0
2019-08-07,232.00999450683594,240.77999877929688,228.61000061035156,237.6999969482422,0
2019-08-08,238.00999450683594,239.6300048828125,231.52000427246094,232.77999877929688,0
2019-08-09,234.30999755859375,238.44000244140625,231.9199981689453,234.0500030517578,0
2019-08-12,230.3300018310547,231.10000610351562,226.99000549316406,228.6300048828125,0
2019-08-13,228.55999755859375,228.55999755859375,218.75999450683594,220.32000732421875,0
2019-08-14,219.5800018310547,220.77000427246094,203.82000732421875,204.92999267578125,0
2019-08-15,205.17999267578125,207.02999877929688,194.22000122070312,206.72000122070312,0
2019-08-16,207.05999755859375,209.05999755859375,197.8000030517578,207.1300048828125,0
2019-08-19,209.4600067138672,215.97999572753906,207.52000427246094,214.1300048828125,0
2019-08-20,214.24000549316406,218.60000610351562,211.91000366210938,213.42999267578125,0
2019-08-21,214.39999389648438,215.77000427246094,199.05999755859375,203.3300018310547,0
2019-08-22,203.30999755859375,206.0500030517578,197.25,204.89999389648438,0
2019-08-23,204.42999267578125,209.35000610351562,202.7100067138672,208.25999450683594,0
2019-08-26,201.32000732421875,210.35000610351562,201.02999877929688,205.55999755859375,0
2019-08-27,205.47999572753906,207.47999572753906,201.94000244140625,203.8000030517578,0
2019-08-28,203.5399932861328,204.80999755859375,193.49000549316406,193.57000732421875,0
2019-08-29,193.36000061035156,194.80999755859375,187.33999633789062,189.77000427246094,0
2019-08-30,189.77000427246094,191.52000427246094,187.22999572753906,191.16000366210938,0
2019-09-03,203.75999450683594,209.94000244140625,202.27000427246094,209.0800018310547,0
2019-09-04,209.1300048828125,209.27999877929688,204.02000427246094,207.17999267578125,0
2019-09-05,207.08999633789062,207.97000122070312,204.35000610351562,204.6999969482422,0
2019-09-06,204.8000030517578,211.0399932861328,200.02999877929688,201.3000030517578,0
2019-09-09,204.7899932861328,205.91000366210938,199.97999572753906,202.6300048828125,0
2019-09-10,202.77000427246094,205.1199951171875,198.1699981689453,199.22999572753906,0
2019-09-11,199.75999450683594,201.6699981689453,197.32000732421875,199.0399932861328,0
2019-09-12,199.30999755859375,203.35000610351562,198.4600067138672,202.99000549316406,0
2019-09-13,203.5,204.3300018310547,200.60000610351562,201.77000427246094,0
2019-09-16,204.25,205.67999267578125,201.86000061035156,204.02000427246094,0
2019-09-17,204.4199981689453,207.69000244140625,203.16000366210938,207.61000061035156,0
2019-09-18,207.74000549316406,209.57000732421875,58.34000015258789,208.55999755859375,0
2019-09-19,208.8699951171875,209.49000549316406,200.22999572753906,209.02999877929688,0
2019-09-20,209.57000732421875,209.69000244140625,205.82000732421875,206.2100067138672,0
2019-09-23,202.57000732421875,203.55999755859375,198.99000549316406,198.99000549316406,0
2019-09-24,197.3699951171875,197.64999389648438,166.4199981689453,170.27999877929688,0
2019-09-25,170.83999633789062,174.1699981689453,165.67999267578125,170.4199981689453,0
2019-09-26,171.02999877929688,172.8699951171875,158.02000427246094,162.80999755859375,0
2019-09-27,162.25999450683594,164.1699981689453,160.16000366210938,163.67999267578125,0
2019-09-30,162.75999450683594,168.67999267578125,158.55999755859375,167.0800018310547,0
2019-10-01,167.05999755859375,172.47999572753906,166.5500030517578,169.52000427246094,0
2019-10-02,169.3800048828125,169.3800048828125,166.27000427246094,167.42999267578125,0
2019-10-03,167.72000122070312,170.22999572753906,164.6699981689453,165.44000244140625,0
2019-10-04,165.66000366210938,167.55999755859375,165.19000244140625,166.75999450683594,0
2019-10-07,163.0800018310547,170.35000610351562,161.77000427246094,169.22999572753906,0
2019-10-08,169.3000030517578,171.27999877929688,168.11000061035156,168.22000122070312,0
2019-10-09,168.42999267578125,177.0800018310547,168.10000610351562,176.6199951171875,0
2019-10-10,176.55999755859375,176.82000732421875,173.35000610351562,175.8800048828125,0
2019-10-11,175.80999755859375,178.16000366210938,170.58999633789062,170.86000061035156,0
2019-10-14,169.86000061035156,172.97000122070312,169.86000061035156,172.67999267578125,0
2019-10-15,172.22000122070312,173.61000061035156,168.55999755859375,168.58999633789062,0
2019-10-16,168.47999572753906,169.5,164.1999969482422,165.0,0
2019-10-17,164.9199981689453,168.3300018310547,164.64999389648438,167.27999877929688,0
2019-10-18,167.35000610351562,168.3000030517578,162.9600067138672,164.72000122070312,0
2019-10-21,169.35000610351562,170.5800018310547,168.5800018310547,169.57000732421875,0
2019-10-22,169.72000122070312,170.69000244140625,167.9499969482422,168.2100067138672,0
2019-10-23,168.27999877929688,168.27999877929688,153.52999877929688,155.52000427246094,0
2019-10-24,155.02999877929688,156.52999877929688,153.9199981689453,156.1699981689453,0
2019-10-25,156.2100067138672,178.77999877929688,155.4199981689453,177.17999267578125,0
2019-10-28,193.36000061035156,197.32000732421875,187.88999938964844,191.8300018310547,0
2019-10-29,191.38999938964844,193.0399932861328,187.6699981689453,192.17999267578125,0
2019-10-30,192.61000061035156,192.8800048828125,185.1199951171875,187.52000427246094,0
2019-10-31,187.44000244140625,190.52000427246094,183.6199951171875,186.9199981689453,0
2019-11-01,186.94000244140625,188.1300048828125,185.8000030517578,188.02000427246094,0
2019-11-04,187.64999389648438,193.00999450683594,187.00999450683594,191.83999633789062,0
2019-11-05,191.61000061035156,192.72999572753906,189.05999755859375,192.10000610351562,0
2019-11-06,191.49000549316406,193.4600067138672,191.02999877929688,192.2899932861328,0
2019-11-07,192.0399932861328,192.86000061035156,188.39999389648438,189.8800048828125,0
2019-11-08,189.8699951171875,190.07000732421875,180.13999938964844,182.66000366210938,0
2019-11-11,186.94000244140625,187.52000427246094,179.92999267578125,181.50999450683594,0
2019-11-12,181.38999938964844,183.14999389648438,179.7100067138672,181.75999450683594,0
2019-11-13,181.4759979248047,183.03799438476562,181.2899932861328,182.2480010986328,0
2019-11-14,182.21400451660156,182.7740020751953,179.93299865722656,180.3070068359375,0
2019-11-15,180.3730010986328,180.7969970703125,175.26699829101562,175.4080047607422,0
2019-11-18,179.77499389648438,179.86099243164062,170.73899841308594,172.00599670410156,0
2019-11-19,171.60299682617188,173.76199340820312,166.82899475097656,169.39300537109375,0
2019-11-20,169.36199951171875,170.13299560546875,165.82200622558594,166.15699768066406,0
2019-11-21,166.06300354003906,166.9029998779297,156.04600524902344,156.80499267578125,0
2019-11-22,157.11300659179688,158.45199584960938,142.10800170898438,150.88999938964844,0
2019-11-25,145.89999389648438,148.47000122070312,135.302001953125,148.0989990234375,0
2019-11-26,147.32899475097656,149.5019989013672,145.2740020751953,147.5850067138672,0
2019-11-27,147.3470001220703,155.24200439453125,142.94400024414062,153.8560028076172,0
2019-11-29,155.05999755859375,158.2899932861328,152.04400634765625,157.03700256347656,0
2019-12-02,151.00100708007812,152.61500549316406,147.67300415039062,149.2310028076172,0
2019-12-03,149.49400329589844,151.0330047607422,147.22900390625,149.49899291992188,0
2019-12-04,149.31700134277344,152.68800354003906,145.82899475097656,146.83099365234375,0
2019-12-05,147.70700073242188,156.0500030517578,146.85000610351562,150.0030059814453,0
2019-12-06,151.23800659179688,152.50799560546875,149.9530029296875,151.77999877929688,0
2019-12-09,153.35499572753906,154.28700256347656,149.8489990234375,150.4550018310547,0
2019-12-10,149.8159942626953,150.40699768066406,147.05499267578125,147.63800048828125,0
2019-12-11,147.89700317382812,148.89300537109375,146.14199829101562,146.6219940185547,0
2019-12-12,146.593994140625,147.52499389648438,145.552001953125,146.66799926757812,0
2019-12-13,147.1179962158203,148.1199951171875,146.63800048828125,147.59500122070312,0
2019-12-16,145.63400268554688,145.66900634765625,139.1909942626953,139.64700317382812,0
2019-12-17,139.64100646972656,140.1739959716797,131.14500427246094,131.6719970703125,0
2019-12-18,132.14700317382812,142.8280029296875,129.9709930419922,142.23599243164062,0
2019-12-19,142.1929931640625,145.45700073242188,139.03599548339844,142.25999450683594,0
2019-12-20,142.15199279785156,143.40499877929688,140.76199340820312,143.07200622558594,0
2019-12-23,146.54299926757812,150.343994140625,144.3780059814453,144.4810028076172,0
2019-12-24,144.3679962158203,148.10899353027344,143.25999450683594,144.0919952392578,0
2019-12-26,142.3489990234375,145.5780029296875,141.5760040283203,142.94700622558594,0
2019-12-27,142.26100158691406,145.0919952392578,141.677001953125,143.50799560546875,0
2019-12-30,147.78599548339844,148.8260040283203,144.45599365234375,145.03799438476562,0
2019-12-31,145.08299255371094,145.6269989013672,141.9739990234375,142.3090057373047,0
2020-01-02,143.41400146484375,143.41400146484375,138.1490020751953,138.80599975585938,0
2020-01-03,138.73800659179688,146.947998046875,137.3070068359375,145.08900451660156,0
2020-01-06,147.9530029296875,153.31300354003906,147.42999267578125,152.8070068359375,0
2020-01-07,153.7220001220703,161.4510040283203,153.7220001220703,159.30799865722656,0
2020-01-08,158.58999633789062,165.1490020751953,156.8699951171875,157.78799438476562,0
2020-01-09,158.15699768066406,159.6199951171875,154.72900390625,155.21600341796875,0
2020-01-10,155.32200622558594,161.2209930419922,152.78399658203125,160.03700256347656,0
2020-01-13,163.0850067138672,163.8979949951172,161.0780029296875,162.88800048828125,0
2020-01-14,162.71600341796875,181.51800537109375,162.58099365234375,179.28399658203125,0
2020-01-15,180.0970001220703,183.79800415039062,177.5070037841797,181.5709991455078,0
2020-01-16,181.76400756835938,182.4929962158203,175.6790008544922,178.8820037841797,0
2020-01-17,178.9550018310547,185.55599975585938,178.21499633789062,184.07400512695312,0
2020-01-21,180.37399291992188,181.12600708007812,176.8159942626953,180.76100158691406,0
2020-01-22,180.1719970703125,182.39199829101562,178.91099548339844,179.47900390625,0
2020-01-23,179.56700134277344,179.91799926757812,171.22900390625,173.08799743652344,0
2020-01-24,173.5659942626953,175.0590057373047,168.94900512695312,174.84500122070312,0
2020-01-27,177.16099548339844,185.3679962158203,176.7429962158203,184.125,0
2020-01-28,183.8489990234375,188.9530029296875,183.10299682617188,186.66600036621094,0
2020-01-29,186.88299560546875,193.48500061035156,186.88299560546875,192.36700439453125,0
2020-01-30,192.11900329589844,197.20799255371094,189.06700134277344,197.03700256347656,0
2020-01-31,196.83200073242188,197.5500030517578,189.73899841308594,192.66099548339844,0
2020-02-03,196.2969970703125,198.72300720214844,193.43800354003906,194.21099853515625,0
2020-02-04,194.29800415039062,195.27499389648438,190.30499267578125,192.44400024414062,0
2020-02-05,192.58399963378906,204.80099487304688,192.5800018310547,204.697998046875,0
2020-02-06,203.91000366210938,208.12100219726562,201.66600036621094,206.47999572753906,0
2020-02-07,206.1820068359375,209.51199340820312,205.4219970703125,207.16600036621094,0
2020-02-10,215.54400634765625,217.1959991455078,209.00100708007812,211.12600708007812,0
2020-02-11,211.0240020751953,219.2220001220703,208.447998046875,218.25999450683594,0
2020-02-12,219.04200744628906,227.61599731445312,218.7220001220703,226.70899963378906,0
2020-02-13,226.57400512695312,230.29800415039062,221.78399658203125,223.75,0
2020-02-14,224.2729949951172,229.73800659179688,222.74200439453125,229.16700744628906,0
2020-02-18,209.78500366210938,221.84800720214844,209.06900024414062,220.24000549316406,0
2020-02-19,220.24000549316406,222.43600463867188,209.21400451660156,209.21400451660156,0
2020-02-20,209.34300231933594,210.20799255371094,204.61199951171875,207.3769989013672,0
2020-02-21,207.74600219726562,210.80799865722656,206.4949951171875,208.7550048828125,0
2020-02-24,214.02099609375,216.31199645996094,205.40199279785156,206.94400024414062,0
2020-02-25,207.33900451660156,208.4980010986328,198.9499969482422,200.3509979248047,0
2020-02-26,201.1580047607422,201.19700622558594,183.3000030517578,184.68699645996094,0
2020-02-27,185.58999633789062,190.62899780273438,180.07000732421875,186.16700744628906,0
2020-02-28,184.90199279785156,189.36700439453125,179.4010009765625,183.63299560546875,0
2020-03-02,180.81500244140625,189.89300537109375,180.5570068359375,189.78799438476562,0
2020-03-03,190.05799865722656,190.13699340820312,185.1840057373047,186.06399536132812,0
2020-03-04,186.2989959716797,188.2050018310547,184.70700073242188,185.23800659179688,0
2020-03-05,185.5780029296875,194.4149932861328,185.322998046875,193.6320037841797,0
2020-03-06,193.46600341796875,195.90499877929688,191.7220001220703,194.6179962158203,0
2020-03-09,173.7519989013672,173.7830047607422,160.7570037841797,164.55099487304688,0
2020-03-10,164.8419952392578,171.13499450683594,164.61599731445312,167.63299560546875,0
2020-03-11,167.64999389648438,167.94500732421875,159.06100463867188,163.80299377441406,0
2020-03-12,163.61399841308594,165.7949981689453,115.85700225830078,118.45500183105469,0
2020-03-13,120.12200164794922,121.26300048828125,84.7760009765625,114.65599822998047,0
2020-03-16,113.04299926757812,113.04299926757812,95.10399627685547,103.37999725341797,0
2020-03-17,102.38500213623047,110.80899810791016,102.14099884033203,108.13999938964844,0
2020-03-18,107.55899810791016,109.52100372314453,104.54199981689453,107.73899841308594,0
2020-03-19,107.4280014038086,129.81700134277344,107.3759994506836,128.73599243164062,0
2020-03-20,129.66600036621094,140.80499267578125,119.85700225830078,126.93199920654297,0
2020-03-23,122.5250015258789,130.5,118.41200256347656,130.02099609375,0
2020-03-24,129.5590057373047,137.72999572753906,129.30999755859375,136.0399932861328,0
2020-03-25,136.32400512695312,139.2899932861328,132.55299377441406,133.56900024414062,0
2020-03-26,134.52999877929688,136.35800170898438,133.67599487304688,136.21299743652344,0
2020-03-27,135.7519989013672,138.35400390625,134.82000732421875,136.3769989013672,0
